,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-12.114035087719316,0,0.5106382978723404,0
1,1.146666666666667,6,0.44642857142857145,0
2,1.4791666666666665,6,0.41379310344827586,0
3,5.391304347826088,10,0.3645833333333333,11
4,-4.963636363636365,10,0.38317757009345793,11
5,-5.0576923076923075,10,0.40336134453781514,11
6,-4.522727272727273,10,0.47096774193548385,11
7,-4.7105263157894735,10,0.5388888888888889,11
8,-6.015625,10,0.48333333333333334,11
9,7.17142857142857,22,0.0,11
10,5.9787234042553195,22,0.0,11
11,-1.0,22,0.0,11
12,-13.0,22,0.7297297297297297,11
13,6.0,32,0.6551724137931034,11
14,12.0,38,0.6212121212121212,19
15,8.0,43,0.5568181818181818,19
16,10.0,43,0.631578947368421,19
17,11.0,43,0.5586206896551724,19
18,9.0,43,0.6666666666666666,31
19,-2.0,43,0.8417721518987342,44
20,-13.0,43,0.9411764705882353,44
21,-17.0,43,1.0,44
22,-18.0,43,1.0,46
23,-14.0,45,1.0,46
