,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-4.873417721518988,0,0.21621621621621623,0
1,5.202702702702705,10,0.23076923076923078,7
2,-1.1702127659574464,10,0.2403846153846154,7
3,-0.8888888888888888,10,0.3130434782608696,7
4,-1.5970149253731338,10,0.330188679245283,7
5,-1.8615384615384616,10,0.4369747899159664,7
6,-8.1,10,0.547486033519553,13
7,-7.916666666666659,10,0.8067226890756303,13
8,-7.820512820512816,10,0.9,13
9,-5.868421052631574,12,0.7595307917888563,13
10,-11.977272727272723,12,1.0,19
11,-21.0,12,1.0,19
12,-9.0,24,0.8620689655172413,19
13,-9.0,24,0.8360655737704918,19
14,-9.0,24,0.9864864864864865,19
15,-19.0,24,0.9743589743589743,19
16,-18.0,24,0.9565217391304348,19
17,-12.0,30,0.9553571428571429,19
18,-9.0,33,1.0,39
19,-21.0,33,1.0,39
20,-22.0,33,1.0,39
21,-21.0,35,1.0,39
22,-23.0,35,1.0,39
23,-20.0,35,1.0,57
