,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-17.436893203883514,0,0.5681818181818182,0
1,-16.076923076923087,0,0.5416666666666666,14
2,42.52941176470589,59,0.1262135922330097,14
3,103.48484848484853,120,0.018018018018018018,14
4,102.00000000000006,120,0.0,14
5,101.97142857142855,120,0.0,14
6,113.67391304347822,132,0.0,14
7,120.9090909090909,139,0.0,14
8,123.94736842105259,142,0.0,14
9,122.78873239436615,142,0.0,14
10,122.70212765957456,142,0.0,14
11,111.0,142,0.0,24
12,118.0,151,0.0,24
13,120.0,153,0.0,24
14,117.0,153,0.0,24
15,124.0,157,0.013888888888888888,24
16,130.0,163,0.023809523809523808,24
17,135.0,168,0.0,24
18,136.0,168,0.011904761904761904,30
19,134.0,168,0.0,30
20,132.0,168,0.0,30
21,133.0,168,0.0,30
22,133.0,168,0.0,30
23,130.0,168,0.0,30
