,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-5.773584905660383,0,0.7954545454545454,0
1,-3.685185185185187,1,0.8378378378378378,0
2,-3.428571428571427,1,0.8857142857142857,9
3,-12.632653061224492,1,0.9789473684210527,9
4,-15.021276595744675,1,0.9902912621359223,9
5,-15.66666666666666,1,0.993103448275862,9
6,-15.74285714285715,1,1.0,9
7,-21.308823529411775,1,1.0,9
8,-19.61403508771931,3,1.0,9
9,-20.756410256410245,3,1.0,9
10,-14.688311688311686,9,1.0,9
11,-13.0,9,1.0,17
12,-13.0,19,0.7857142857142857,17
13,-12.0,19,0.6595744680851063,17
14,-2.0,30,0.7926829268292683,17
15,2.0,34,0.7452830188679245,30
16,-11.0,34,0.8,30
17,-11.0,34,0.9560439560439561,30
18,-10.0,34,0.9801324503311258,30
19,-3.0,41,1.0,30
20,-13.0,41,1.0,30
21,-16.0,41,1.0,30
22,-16.0,41,1.0,41
23,-9.0,41,1.0,53
