,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-6.595959595959595,0,0.9,0
1,-0.387096774193549,5,0.9032258064516129,0
2,-0.42553191489361675,11,0.8620689655172413,0
3,-0.45454545454545403,11,0.9240506329113924,0
4,-10.125,11,0.9772727272727273,9
5,-18.78723404255318,11,1.0,9
6,-33.01754385964915,11,1.0,9
7,-35.127659574468055,11,1.0,9
8,-32.82758620689657,12,1.0,9
9,-34.83018867924527,12,1.0,9
10,-29.30952380952381,17,1.0,17
11,-36.0,17,1.0,37
12,-46.0,17,0.9529411764705882,37
13,-40.0,23,0.9139784946236559,37
14,-37.0,26,0.8942307692307693,49
15,-47.0,26,0.9607843137254902,49
16,-49.0,26,1.0,49
17,-48.0,26,0.9736842105263158,49
18,-46.0,28,0.958904109589041,49
19,-45.0,28,1.0,49
20,-47.0,28,1.0,49
21,-47.0,28,1.0,49
22,-49.0,28,1.0,59
23,-48.0,28,1.0,72
