,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-13.481132075471708,0,0.5454545454545454,7
1,-6.321428571428575,6,0.3770491803278688,7
2,-6.3888888888888875,6,0.3611111111111111,7
3,-3.3461538461538476,9,0.2988505747126437,7
4,-3.372549019607844,9,0.29292929292929293,7
5,-4.0,9,0.25225225225225223,7
6,-3.953846153846154,9,0.28695652173913044,7
7,-4.884057971014495,9,0.4513888888888889,7
8,-5.296296296296292,9,0.7044334975369458,8
9,-6.28358208955224,9,1.0,8
10,-16.17647058823528,9,1.0,8
11,-28.0,9,1.0,13
12,-16.0,25,0.825,13
13,-16.0,25,0.782608695652174,13
14,-17.0,25,0.6923076923076923,13
15,-8.0,36,0.7551020408163265,13
16,-16.0,36,0.6862745098039216,21
17,-18.0,36,0.8181818181818182,21
18,-15.0,36,0.8604651162790697,21
19,-5.0,43,0.9085365853658537,21
20,-7.0,43,0.98125,21
21,-8.0,43,1.0,21
22,-4.0,45,1.0,33
23,-14.0,45,1.0,55
