,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-3.555555555555556,11,0.5217391304347826,0
1,-10.660714285714283,11,0.7407407407407407,7
2,-17.535714285714292,11,0.8032786885245902,25
3,-18.025316455696185,11,0.7321428571428571,25
4,-14.999999999999991,14,1.0,34
5,-23.444444444444432,14,1.0,34
6,-21.488372093023248,16,1.0,34
7,-22.694444444444457,16,1.0,34
8,-8.681818181818183,29,1.0,34
9,-9.666666666666663,29,1.0,34
10,-9.333333333333337,29,1.0,34
11,-11.0,29,1.0,34
12,-3.0,42,0.3333333333333333,34
13,7.0,49,0.15625,34
14,58.0,99,0.02666666666666667,34
15,56.0,99,0.034482758620689655,34
16,109.0,150,0.0,34
17,106.0,150,0.0,34
18,103.0,150,0.0,34
19,112.0,155,0.0,34
20,113.0,155,0.0,34
21,110.0,155,0.0,34
22,110.0,155,0.0,34
23,105.0,155,0.0,35
