,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-13.559322033898306,0,0.9814814814814815,0
1,-13.795454545454549,0,1.0,0
2,-6.57446808510638,4,0.9855072463768116,0
3,-20.253968253968253,4,1.0,0
4,-23.959183673469397,4,1.0,0
5,-16.847222222222236,11,1.0,0
6,-10.857142857142842,17,1.0,0
7,-11.778571428571441,17,1.0,0
8,-5.569892473118276,20,1.0,0
9,-2.481481481481482,22,1.0,16
10,-12.161764705882353,22,1.0,28
11,-22.0,22,1.0,41
12,-31.0,22,0.8928571428571429,41
13,-20.0,33,0.9361702127659575,51
14,-28.0,33,1.0,51
15,-30.0,33,1.0,51
16,-29.0,33,1.0,51
17,-30.0,33,0.9724770642201835,51
18,-32.0,33,1.0,53
19,-33.0,33,1.0,53
20,-32.0,33,1.0,53
21,-32.0,33,1.0,61
22,-33.0,33,1.0,61
23,-39.0,33,1.0,117
