,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-4.741935483870964,0,0.9259259259259259,9
1,-12.67391304347826,0,0.9361702127659575,9
2,-16.85365853658536,0,0.8714285714285714,9
3,-14.899999999999995,2,0.8441558441558441,9
4,-14.948717948717954,2,0.9587628865979382,9
5,-14.999999999999986,2,0.9454545454545454,9
6,-15.054054054054049,2,0.9609375,9
7,-15.702127659574467,2,1.0,9
8,-22.614285714285725,2,1.0,9
9,-20.681818181818187,4,1.0,9
10,-27.415384615384625,4,1.0,9
11,-28.0,4,1.0,25
12,-18.0,26,0.7631578947368421,25
13,-16.0,26,0.6444444444444445,25
14,-14.0,28,0.6538461538461539,25
15,-14.0,28,0.6792452830188679,25
16,-14.0,28,0.6805555555555556,31
17,-13.0,28,0.66,31
18,-5.0,36,0.49557522123893805,41
19,44.0,86,0.26627218934911245,41
20,35.0,86,0.41935483870967744,48
21,30.0,86,0.0,48
22,103.0,152,0.0,48
23,102.0,152,0.0,48
