,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-7.6626506024096335,0,0.6363636363636364,0
1,2.236842105263158,10,0.5348837209302325,0
2,6.478260869565216,12,0.44285714285714284,0
3,8.576923076923078,13,0.72,0
4,7.617021276595744,13,0.58,0
5,9.770833333333336,14,0.6842105263157895,0
6,2.038461538461539,14,0.7011494252873564,0
7,2.820000000000001,14,0.9291338582677166,19
8,-9.025000000000006,14,1.0,19
9,-16.813953488372107,14,1.0,19
10,-21.271428571428576,14,1.0,19
11,-27.0,14,1.0,19
12,-5.0,30,0.8163265306122449,19
13,-4.0,30,0.7741935483870968,19
14,2.0,36,0.7017543859649122,33
15,-9.0,36,0.7678571428571429,33
16,-9.0,36,0.810126582278481,33
17,-11.0,36,0.7464788732394366,33
18,-10.0,36,0.8125,33
19,-9.0,36,0.7950310559006211,34
20,-10.0,36,0.9292929292929293,34
21,-1.0,45,1.0,34
22,-7.0,45,1.0,34
23,-5.0,45,1.0,55
