,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-15.30379746835441,0,0.4489795918367347,0
1,0.39583333333333326,13,0.5074626865671642,0
2,10.439999999999996,23,0.43661971830985913,0
3,14.395833333333332,27,0.358974358974359,0
4,14.775000000000002,27,0.3877551020408163,0
5,14.269230769230774,27,0.5681818181818182,0
6,7.304347826086952,27,0.5929203539823009,0
7,4.666666666666667,27,0.7094017094017094,0
8,3.780000000000002,27,0.784037558685446,0
9,1.158730158730159,27,0.8422818791946308,3
10,-6.074074074074076,27,1.0,33
11,-24.0,27,1.0,33
12,-6.0,36,0.4878048780487805,33
13,-5.0,36,0.5535714285714286,33
14,0.0,41,0.532258064516129,33
15,0.0,41,0.5076923076923077,33
16,-1.0,41,0.4507042253521127,33
17,-1.0,41,0.5308641975308642,33
18,1.0,41,0.5895522388059702,33
19,0.0,41,0.7108433734939759,33
20,6.0,47,0.7962085308056872,33
21,4.0,47,0.8936170212765957,39
22,4.0,47,1.0,39
23,-10.0,47,1.0,52
