,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-3.7735849056603774,1,0.6060606060606061,0
1,-2.9107142857142883,1,0.5833333333333334,0
2,-5.410256410256408,1,0.358974358974359,0
3,11.73469387755102,16,0.6779661016949152,0
4,3.9795918367346936,16,0.7159090909090909,0
5,-1.152173913043478,16,0.6979166666666666,0
6,-1.6792452830188678,16,0.8053097345132744,0
7,0.5090909090909093,26,0.8984375,21
8,-11.887323943661972,26,1.0,21
9,-11.89230769230769,26,1.0,21
10,-5.890625,32,1.0,29
11,-11.0,32,1.0,91
12,-72.0,32,1.0,91
13,-71.0,32,1.0,91
14,-67.0,36,1.0,91
15,-67.0,36,1.0,91
16,-67.0,37,1.0,91
17,-69.0,37,1.0,91
18,-63.0,41,1.0,91
19,-63.0,41,1.0,91
20,-62.0,41,1.0,91
21,-57.0,48,1.0,91
22,-56.0,48,1.0,91
23,-48.0,48,1.0,102
