,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-9.662337662337672,0,0.3,0
1,11.319148936170203,16,0.1875,0
2,17.467741935483865,22,0.29545454545454547,0
3,18.765957446808518,22,0.16470588235294117,0
4,20.760869565217384,24,0.21428571428571427,0
5,22.75555555555557,26,0.2543859649122807,0
6,27.72727272727273,31,0.16541353383458646,0
7,13.634146341463417,31,0.0,0
8,13.142857142857132,31,0.0,0
9,21.125000000000014,39,0.0,0
10,19.942857142857104,39,0.0,0
11,21.0,39,0.0,0
12,40.0,52,0.10810810810810811,0
13,41.0,52,0.10526315789473684,0
14,42.0,52,0.034482758620689655,0
15,45.0,55,0.07142857142857142,0
16,46.0,55,0.05263157894736842,0
17,56.0,66,0.023809523809523808,0
18,106.0,116,0.008,0
19,158.0,168,0.0,0
20,157.0,168,0.0,0
21,151.0,168,0.0,0
22,142.0,168,0.0,0
23,153.0,178,0.0,0
