,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-18.792452830188687,0,0.6739130434782609,12
1,51.17142857142853,66,0.17142857142857143,12
2,49.93749999999999,66,0.19672131147540983,12
3,49.725490196078404,66,0.15714285714285714,12
4,42.241379310344826,66,0.15254237288135594,19
5,42.33333333333337,66,0.16901408450704225,19
6,43.48484848484847,66,0.18823529411764706,19
7,42.57142857142857,66,0.1981981981981982,19
8,44.375,68,0.24390243902439024,19
9,38.6470588235294,68,0.3770491803278688,35
10,-164.92307692307693,68,0.0,35
11,29.0,68,0.0,36
12,72.0,118,0.047619047619047616,36
13,72.0,118,0.047619047619047616,36
14,72.0,118,0.044444444444444446,36
15,71.0,118,0.034482758620689655,36
16,64.0,118,0.028985507246376812,36
17,64.0,118,0.023809523809523808,42
18,66.0,118,0.023809523809523808,42
19,66.0,118,0.013245033112582781,42
20,69.0,121,0.0,42
21,60.0,121,0.0,42
22,78.0,136,0.0,42
23,79.0,136,0.0,51
