,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-9.729257641921384,0,0.9,0
1,-9.051282051282042,0,0.8552631578947368,0
2,-8.639999999999995,0,0.9252336448598131,0
3,-8.673469387755103,0,0.9739130434782609,0
4,-12.611650485436899,0,0.989010989010989,0
5,-11.046511627906987,0,0.96875,0
6,-5.022222222222223,3,1.0,0
7,-5.139534883720932,3,1.0,0
8,-3.166666666666665,5,1.0,0
9,1.9499999999999993,10,1.0,0
10,-0.2714285714285712,10,1.0,0
11,-11.0,10,1.0,30
12,22.0,66,0.4166666666666667,30
13,72.0,116,0.08620689655172414,30
14,122.0,166,0.008,30
15,114.0,166,0.008,30
16,113.0,166,0.016,38
17,114.0,166,0.022222222222222223,38
18,112.0,166,0.00641025641025641,38
19,112.0,166,0.0,38
20,121.0,175,0.0,38
21,133.0,186,0.0,38
22,125.0,186,0.0,45
23,132.0,186,0.0,58
