,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-5.133333333333329,0,0.5846153846153846,0
1,-0.11290322580645208,5,0.5540540540540541,0
2,-0.8461538461538466,5,0.5256410256410257,0
3,-0.1269841269841272,5,0.4482758620689655,0
4,-1.5411764705882365,5,0.5584415584415584,6
5,4.932203389830507,16,0.6796875,6
6,4.046153846153848,16,0.55,6
7,6.446808510638295,17,0.7853658536585366,16
8,-3.1632653061224474,17,0.8370044052863436,16
9,-4.1521739130434785,17,0.9719887955182073,16
10,-6.463414634146345,17,1.0,28
11,-17.0,17,1.0,31
12,35.0,76,0.11320754716981132,31
13,33.0,76,0.12941176470588237,31
14,27.0,76,0.1,31
15,30.0,76,0.10434782608695652,31
16,28.0,76,0.1511627906976744,37
17,79.0,126,0.022222222222222223,37
18,77.0,126,0.02857142857142857,37
19,70.0,126,0.012738853503184714,37
20,83.0,139,0.0,37
21,81.0,139,0.0,37
22,85.0,143,0.0,37
23,91.0,143,0.0,49
