,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-16.029197080291976,0,0.9761904761904762,0
1,-3.9411764705882337,11,0.9032258064516129,0
2,-17.471698113207548,11,0.9558823529411765,0
3,-17.576923076923055,11,0.9797979797979798,0
4,-16.499999999999993,11,0.925,0
5,-16.42307692307693,11,0.9375,0
6,-11.499999999999996,16,0.9691358024691358,13
7,-11.603773584905657,16,1.0,13
8,-15.84313725490195,16,1.0,13
9,-15.89795918367347,16,1.0,17
10,-29.419354838709673,16,1.0,17
11,-26.0,16,1.0,90
12,-88.0,16,0.967032967032967,90
13,-87.0,16,1.0,90
14,-87.0,16,1.0,90
15,-92.0,16,1.0,90
16,-84.0,24,1.0,102
17,-87.0,24,1.0,102
18,-89.0,24,1.0,102
19,-81.0,31,1.0,102
20,-78.0,34,1.0,102
21,-76.0,35,1.0,102
22,-77.0,35,1.0,108
23,-84.0,35,1.0,115
