,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-19.9074074074074,0,0.8088235294117647,0
1,-6.571428571428573,6,0.9009009009009009,9
2,-15.357142857142858,6,0.921875,9
3,-14.509090909090911,6,0.9084507042253521,9
4,-14.486486486486486,6,0.906832298136646,9
5,-16.00000000000001,6,0.9119496855345912,9
6,-13.600000000000003,7,0.9537037037037037,9
7,-15.26984126984126,7,0.967032967032967,11
8,-15.924999999999992,7,1.0,11
9,-18.69736842105262,7,1.0,11
10,-18.625,7,1.0,11
11,-15.0,7,1.0,21
12,28.0,63,0.10476190476190476,21
13,78.0,113,0.034782608695652174,21
14,131.0,166,0.0,21
15,126.0,166,0.0,21
16,146.0,182,0.0,21
17,208.0,243,0.0,21
18,199.0,243,0.0,21
19,209.0,253,0.0,21
20,207.0,253,0.0,21
21,207.0,253,0.0,21
22,207.0,253,0.0,28
23,201.0,253,0.0,47
