,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-11.353846153846156,0,0.7083333333333334,0
1,-1.8947368421052624,7,0.926605504587156,50
2,-49.79999999999997,7,1.0,100
3,-100.44186046511622,7,1.0,100
4,-108.04054054054058,7,1.0,100
5,-80.30508474576267,31,1.0,100
6,-73.41379310344824,31,1.0,100
7,-67.46428571428575,37,1.0,100
8,-15.071428571428562,88,1.0,100
9,-15.906976744186057,88,1.0,100
10,-23.000000000000004,88,1.0,100
11,-26.0,88,1.0,173
12,-95.0,88,1.0,173
13,-96.0,88,1.0,177
14,-48.0,138,0.937984496124031,177
15,-49.0,138,0.9433962264150944,177
16,-49.0,138,0.9206349206349206,177
17,-38.0,149,1.0,177
18,-29.0,158,1.0,177
19,-29.0,158,1.0,177
20,-30.0,158,1.0,177
21,-30.0,158,1.0,184
22,-36.0,158,1.0,184
23,-32.0,158,1.0,192
