,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-11.72727272727272,0,0.6172839506172839,0
1,-13.355555555555554,0,0.6526315789473685,0
2,-8.499999999999996,10,0.9256198347107438,73
3,-68.08510638297878,10,1.0,73
4,-66.5,10,1.0,73
5,-64.51612903225805,12,1.0,73
6,-66.63636363636363,12,1.0,73
7,-69.2931034482759,12,1.0,73
8,-44.270270270270274,34,1.0,73
9,-45.06666666666668,34,1.0,73
10,-39.05714285714285,40,1.0,73
11,-37.0,40,1.0,73
12,-34.0,47,1.0,78
13,-35.0,47,1.0,78
14,-33.0,48,1.0,78
15,-32.0,48,1.0,78
16,-33.0,48,1.0,78
17,-22.0,59,1.0,78
18,-12.0,68,1.0,78
19,-12.0,68,1.0,78
20,-14.0,68,1.0,78
21,-14.0,68,1.0,78
22,-14.0,68,1.0,78
23,-19.0,68,1.0,78
