,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-8.4186046511628,9,0.2112676056338028,0
1,13.673469387755118,22,0.3103448275862069,16
2,2.4590163934426243,22,0.2641509433962264,16
3,8.02439024390244,32,0.7704918032786885,66
4,-39.68421052631576,32,0.8742138364779874,66
5,-45.19999999999998,32,0.9116022099447514,66
6,-44.3269230769231,32,0.9530516431924883,66
7,-49.86666666666666,32,1.0,66
8,-50.905405405405446,32,1.0,66
9,-48.88888888888886,34,1.0,66
10,-45.53571428571428,40,1.0,66
11,-44.0,40,1.0,74
12,-50.0,40,0.8055555555555556,74
13,-49.0,40,0.8831168831168831,76
14,-51.0,40,0.953125,76
15,-51.0,40,0.9433962264150944,76
16,-39.0,52,0.9119496855345912,76
17,-34.0,57,0.9395604395604396,76
18,-23.0,63,0.9024390243902439,76
19,-27.0,63,0.9781420765027322,76
20,-26.0,63,1.0,76
21,-10.0,71,1.0,76
22,-12.0,71,1.0,76
23,-10.0,71,1.0,76
