,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-9.730061349693253,0,0.48717948717948717,5
1,-8.2,0,0.48484848484848486,9
2,38.32352941176471,50,0.0859375,9
3,90.30303030303025,102,0.014388489208633094,9
4,146.25,158,0.006369426751592357,9
5,202.19354838709688,214,0.0,9
6,200.41304347826096,214,0.0,9
7,201.5348837209303,214,0.0,9
8,197.5178571428571,214,0.0,9
9,206.33333333333326,223,0.0,9
10,209.4912280701753,223,0.0,9
11,212.0,235,0.0,9
12,201.0,235,0.0,9
13,204.0,238,0.0,9
14,210.0,246,0.0,9
15,212.0,246,0.0,9
16,219.0,253,0.0,9
17,219.0,253,0.0,9
18,227.0,263,0.0,9
19,226.0,263,0.0,9
20,228.0,265,0.0,9
21,228.0,265,0.0,20
22,227.0,265,0.0,20
23,226.0,265,0.0,35
