,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-2.2521739130434772,11,0.35064935064935066,0
1,-4.760000000000001,11,0.37623762376237624,0
2,-4.775510204081632,11,0.39090909090909093,0
3,-4.79166666666667,11,0.4369747899159664,13
4,-5.833333333333329,11,0.3925233644859813,13
5,-5.862745098039213,11,0.5562130177514792,21
6,-13.642857142857125,11,0.5120481927710844,21
7,-13.5,11,0.6277056277056277,21
8,-1.91304347826087,23,0.775,21
9,-2.0238095238095233,23,0.8696883852691218,21
10,-3.84415584415584,23,1.0,23
11,-17.0,23,1.0,36
12,-24.0,23,0.8518518518518519,46
13,-32.0,23,0.8953488372093024,46
14,-33.0,23,0.9247311827956989,53
15,-40.0,23,0.9565217391304348,53
16,-39.0,26,0.9782608695652174,53
17,-40.0,26,0.9790209790209791,53
18,-34.0,29,1.0,53
19,-38.0,29,1.0,53
20,-31.0,36,1.0,53
21,-20.0,41,1.0,53
22,-22.0,41,1.0,53
23,-21.0,41,1.0,53
