,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-1.0142857142857153,7,0.4383561643835616,0
1,-0.7466666666666669,7,0.4594594594594595,4
2,50.352941176470615,57,0.06349206349206349,4
3,102.30303030303033,109,0.007194244604316547,4
4,94.17647058823525,109,0.011111111111111112,4
5,106.13636363636374,121,0.010309278350515464,4
6,97.30232558139534,121,0.0,4
7,95.21518987341774,121,0.0,4
8,96.42857142857139,121,0.0,4
9,122.43750000000003,141,0.0,4
10,121.04411764705893,141,0.0,4
11,123.0,141,0.0,24
12,112.0,149,0.013513513513513514,24
13,113.0,149,0.010416666666666666,24
14,112.0,149,0.011111111111111112,24
15,115.0,152,0.0,24
16,114.0,152,0.0,24
17,120.0,158,0.0,24
18,119.0,158,0.0,24
19,121.0,159,0.0,24
20,121.0,159,0.0,24
21,123.0,159,0.0,24
22,115.0,159,0.0,35
23,114.0,159,0.0,35
