,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-28.117647058823497,0,0.6041666666666666,0
1,-7.5192307692307665,10,0.44166666666666665,0
2,-11.680851063829797,10,0.4318181818181818,16
3,-22.879310344827584,10,0.6,16
4,-22.56097560975611,10,0.676829268292683,16
5,-23.723684210526322,10,0.7520661157024794,16
6,-26.777777777777775,12,0.9036697247706422,16
7,-27.919999999999995,12,0.933579335793358,16
8,-27.774193548387075,12,0.93125,16
9,-29.783582089552205,12,1.0,16
10,-37.73239436619719,12,1.0,16
11,-46.0,12,1.0,32
12,-30.0,25,0.8227848101265823,32
13,-30.0,25,0.9239130434782609,32
14,-30.0,25,1.0,54
15,-38.0,25,1.0,54
16,-34.0,29,1.0,54
17,-31.0,32,1.0,54
18,-29.0,34,1.0,54
19,-30.0,34,1.0,54
20,-29.0,34,1.0,54
21,-18.0,40,1.0,54
22,-18.0,40,1.0,54
23,-25.0,40,1.0,54
