,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-227.88709677419354,20,0.41935483870967744,0
1,16.1578947368421,20,0.36046511627906974,0
2,18.145454545454545,22,0.17582417582417584,0
3,68.96969696969695,72,0.014388489208633094,0
4,57.372549019607845,72,0.023809523809523808,11
5,108.19354838709675,122,0.0,11
6,163.13333333333333,177,0.0,11
7,213.06896551724145,227,0.0,11
8,263.00000000000006,277,0.0,11
9,255.81395348837208,277,0.0,11
10,254.36923076923054,277,0.0,11
11,257.0,277,0.0,11
12,259.0,283,0.0,11
13,261.0,285,0.0,11
14,262.0,285,0.0,11
15,266.0,289,0.0,11
16,267.0,289,0.0,11
17,276.0,302,0.0,11
18,276.0,302,0.0,11
19,269.0,302,0.0,11
20,277.0,310,0.0,11
21,267.0,310,0.0,11
22,269.0,310,0.0,30
23,268.0,310,0.0,40
