,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-5.794871794871784,0,0.8043478260869565,0
1,-4.750000000000002,0,0.7558139534883721,0
2,-2.8571428571428563,2,0.696969696969697,0
3,-3.274509803921569,2,0.7961165048543689,0
4,-4.971014492753626,2,0.7608695652173914,0
5,-15.355555555555565,2,0.7791411042944786,0
6,-17.17777777777778,2,0.9887005649717514,0
7,-21.28260869565218,2,1.0,0
8,-22.666666666666654,2,1.0,0
9,-12.717948717948707,11,1.0,0
10,-13.96078431372548,11,1.0,15
11,-21.0,11,1.0,20
12,-14.0,19,0.4931506849315068,20
13,-17.0,19,0.5,35
14,36.0,82,0.07086614173228346,35
15,35.0,82,0.05,35
16,35.0,82,0.0859375,35
17,92.0,138,0.027624309392265192,35
18,87.0,138,0.02142857142857143,35
19,87.0,138,0.022222222222222223,35
20,87.0,138,0.0,35
21,94.0,145,0.0,35
22,94.0,145,0.0,35
23,94.0,145,0.0,49
